"Plot","Age (years)","Stocking (stem/ha)","BA (m2/ha)","DBH (cm)","Stem Vol. (m3/ha)","Harvest vol. (m3/ha)","MTH (m)","Mean height (m)","Wood dens. (kg/m3)","Crown height (m)"
"Rapo50",14,1257,62.0156666863897,25.0609350767174,564.267826601757,0,26.8408832158358,24.9805996392161,332.17016134816,NA
"Rapo50",15,1257,63.402309466512,25.3395618862299,615.226230762695,0,28.7772144170827,26.7827279119077,335.342866481209,NA
"Rapo50",16,1257,64.71688808011,25.600908416345,666.195751698103,0,30.665170380779,28.5398337301598,338.078236366605,NA
"Rapo50",17,1257,65.9586248189468,25.8453465117572,716.928005482232,0,32.5026477404752,30.2499595073031,340.456197394683,NA
"Rapo50",18,1257,67.1242167370996,26.0727102621935,767.162355906461,0,34.2881733641091,31.9117342108734,342.538341392528,NA
"Rapo50",19,1257,68.2106464920492,26.282861460623,816.651672251706,0,36.0207964717795,33.5242729574684,344.373631865173,NA
"Rapo50",20,1257,69.2161608013431,26.4758746549366,865.174822118151,0,37.7,35.0870945201541,346.001686280987,NA
"Rapo50",21,1257,70.1582181258958,26.6554389163024,912.772952919661,0,39.3256271897319,36.6000530045216,347.461612950143,NA
"Rapo50",22,1257,71.0878719311523,26.8314609161603,959.990582540215,0,40.8978203720236,38.0632808769622,348.797340766785,NA
"Rapo50",23,1257,71.994890031976,27.0020911725477,1006.62548330008,0,42.4169696364916,39.4771411908246,350.023688698905,NA
"Rapo50",24,1257,72.8800905442546,27.1675837626515,1052.6229556114,0,43.8836695856427,40.8421873380015,351.156689863854,NA
"Rapo50",25,1257,73.7443409660428,27.328192763659,1097.93763053264,0,45.2986827614761,42.1591290103551,352.209762885419,NA
"Rapo50",26,1257,74.5885556633922,27.4841722527574,1142.53280028264,0,46.6629086192415,43.4288033238366,353.194199514764,NA
"Rapo50",27,1257,75.4136934836691,27.6357763071338,1186.37979493443,0,47.977357143302,44.6521502629769,354.119551066431,NA
"Rapo50",28,1257,76.2207554963589,27.7832590039754,1229.45739981129,0,49.2431263701434,45.8301917617271,354.993937138348,NA
"Rapo50",29,1257,77.0107828613599,27.9268744204694,1271.75130957231,0,50.4613832165781,46.9640138604189,355.82429410571,NA
"Rapo50",30,1257,77.7848548247628,28.0668766338029,1313.25361597567,0,51.633347116333,48.0547514764643,356.616576555263,NA
"Rapo50",31,1257,78.5440868421199,28.2035197211632,1353.96232699392,0,52.7602760521257,49.1035754045188,357.356267879689,NA
"Rapo50",32,1257,79.2896288292,28.3370577597374,1393.88091542855,0,53.8434546379309,50.1116812247404,358.049015457066,NA
"Rapo50",33,1257,80.0226635402325,28.4677448267126,1433.01789549537,0,54.8841839610274,51.0802798488619,358.699761481341,NA
"Rapo50",34,1257,80.7444050736387,28.5958349992761,1471.38642607624,0,55.8837729383312,52.0105894755984,359.312850125071,NA
"Rapo50",35,1257,81.4560975052503,28.721582354615,1509.00393948608,0,56.8435309785334,52.9038287613557,359.892116581205,NA
"Rapo50",36,1257,82.1590136490162,28.8452409699165,1545.89179470984,0,57.7647617722498,53.7612110407722,360.440961376973,NA
"Rapo50",37,1257,82.8544539451967,28.9670649223678,1582.07495413707,0,58.6487580579958,54.5839394554522,360.962412657066,NA
"Rapo50",38,1257,83.5437454760458,29.087308289156,1617.58168287295,0,59.4967972332728,55.3732028692383,361.459178591861,NA
"Rapo50",39,1257,84.22824110898,29.2062251474683,1652.44326974115,0,60.3101376981533,56.1301724652152,361.933691642474,NA
"Rapo50",40,1257,84.9110701005226,29.3243719909702,1686.72855874171,0,61.0900158340843,56.8559989339052,362.38859830547,NA
"Rapo50",41,1257,85.5853391696768,29.440572500762,1720.30862391649,0,61.8376435336622,57.5518101742494,362.83189443527,NA
"Rapo50",42,1257,86.2494267844067,29.554571814991,1753.15591238288,0,62.5542062082649,58.2187094393263,363.249098756189,NA
"Rapo50",43,1257,86.9044248607319,29.6665816837133,1785.29796768509,0,63.2408612099652,58.8577738676391,363.642493168342,NA
"Rapo50",44,1257,87.5512655269108,29.7767830698703,1816.76067433613,0,63.8987366123451,59.4700533484293,364.014097705215,NA
"Rapo50",45,1257,88.1909406336372,29.8853640350144,1847.57250852411,0,64.5289303019074,60.0565696760599,364.365753391419,NA
"Rapo50",46,1257,88.824221349002,29.9924723752946,1877.75850692822,0,65.1325093378888,60.6183159541996,364.699078701213,NA
"Rapo50",47,1257,89.4520204352656,30.0982773731007,1907.3476384119,0,65.7105095435856,61.1562562154716,365.015576189913,NA
"Rapo50",48,1257,90.0748264948499,30.2028746422963,1936.36064375255,0,66.2639352969049,61.671325226522,365.316521194398,NA
"Rapo50",49,1257,90.6934939837394,30.3064194518989,1964.82667449205,0,66.7937594918702,62.1644284521933,365.603156183714,NA
"Rapo50",50,1257,91.3083915113603,30.4089839332085,1992.76491705449,1992.76491705449,67.3009236463082,62.6364421557478,365.876515148714,NA
"Rapo51",1,1283,0,0,0,0,1.15644679620812,1.07621709287271,NA,NA
"Rapo51",2,1283,0.290733152249027,1.69843195487001,0.807912096857281,0,2.63385975356519,2.45113298450977,268.228246839332,NA
"Rapo51",3,1283,2.76830894574688,5.24092749695491,7.06263256769067,0,4.39106845813354,4.08643350140518,276.621207371134,NA
"Rapo51",4,1283,8.38715635291135,9.12238176586998,24.6580579623146,0,6.32113942839609,5.88260378391609,282.098836806715,NA
"Rapo51",5,1283,16.6130137922851,12.8388193008993,57.7883025236037,0,8.36164434634146,7.78154654374231,287.824765005319,NA
"Rapo51",6,1283,26.0137586222578,16.0658026084566,106.179983305354,0,10.4708153903256,9.74439164545459,293.638134257473,NA
"Rapo51",7,1283,34.9225205480632,18.6145981185529,164.766842827807,0,12.6187345162475,11.7432966404833,299.476201049742,NA
"Rapo51",8,1283,42.2001112778306,20.4624519080169,226.680063986018,0,14.7831111154471,13.7575173544063,305.229872994419,NA
"Rapo51",9,1283,47.5876234525674,21.729407369344,287.064145586896,0,16.9469339392784,15.7712227117052,310.756207200182,NA
"Rapo51",10,1283,51.4126702953654,22.5858247583654,344.14585861522,0,19.0970306216829,17.772154192963,315.96041908315,NA
"Rapo51",11,1283,54.1404573541261,23.1772461812023,397.99944562105,0,21.2231200855559,19.7507439815286,320.809351912276,NA
"Rapo51",12,1283,56.1471457451129,23.6028646248678,449.243533524014,0,23.3171558935799,21.6995038700702,325.304283487669,NA
"Rapo51",13,1283,57.688134207502,23.9245688551276,498.483608104973,0,25.3728526290752,23.6125844992499,329.457944014897,NA
"Rapo51",14,1283,59.0463418719374,24.2045700165908,547.284830317064,0,27.3853333523489,25.4854472721555,333.04437999638,NA
"Rapo51",15,1283,60.3270094817464,24.4656507695594,596.203433966898,0,29.350860470516,27.3146138953086,336.105328179063,NA
"Rapo51",16,1283,61.5408117679415,24.7105540988164,645.087017474951,0,31.2666260293086,29.0974712191991,338.7470275009,NA
"Rapo51",17,1283,62.6889068465948,24.9399869578951,693.722732645734,0,33.1305855352771,30.8321165892442,341.046731300112,NA
"Rapo51",18,1283,63.7687687889708,25.1538744915326,741.875112375925,0,34.9413244279679,32.5172335815979,343.063375266785,NA
"Rapo51",19,1283,64.7777934119448,25.3521005528685,789.318500634556,0,36.6979495382173,34.1519909916392,344.843710051581,NA
"Rapo51",20,1283,65.7140756955193,25.5346597639881,835.846120367459,0,38.4,35.7359599264045,346.425418467146,NA
"Rapo51",21,1283,66.5935287672205,25.7049573694365,881.497983788357,0,40.0473735351761,37.2690452034063,347.84578835094,NA
"Rapo51",22,1283,67.4628702953275,25.8721953097861,926.783342154672,0,41.6402650440131,38.7514282015029,349.146682760651,NA
"Rapo51",23,1283,68.3127445437064,26.0346498240057,971.516168617679,0,43.1791151573664,40.1835189823242,350.342436319023,NA
"Rapo51",24,1283,69.1437936826437,26.192531549047,1015.64611853125,0,44.6645669322337,41.5659159901175,351.448444045878,NA
"Rapo51",25,1283,69.9566997380436,26.3460511218615,1059.13121288809,0,46.0974292615277,42.8993720000057,352.477597129644,NA
"Rapo51",26,1283,70.7521826946148,26.4954191794009,1101.93721335744,0,47.4786458614297,44.184765256875,353.440748000434,NA
"Rapo51",27,1283,71.5309986884905,26.6408463586166,1144.03704501328,0,48.8092689227069,45.4230749546603,354.347079090553,NA
"Rapo51",28,1283,72.2939382892813,26.7825432964604,1185.41026060877,0,50.0904366846385,46.6153603661027,355.204397576491,NA
"Rapo51",29,1283,73.0418248715606,26.9207206298836,1226.04254178851,0,51.3233543247987,47.7627430583246,356.019372723864,NA
"Rapo51",30,1283,73.7755130757836,27.055588995838,1265.92523370457,0,52.5092776642802,48.8663917285198,356.797728354407,NA
"Rapo51",31,1283,74.4958873586386,27.1873590312751,1305.05491025982,0,53.6494992727525,49.9275092729883,357.524846791434,NA
"Rapo51",32,1283,75.2038606328315,27.3162413731464,1343.43296774168,0,54.7453366260252,50.9473217662802,358.206176371654,NA
"Rapo51",33,1283,75.9003729963031,27.4424466584036,1381.06524499586,0,55.7981220241838,51.9270690787724,358.846484596437,NA
"Rapo51",34,1283,76.5863905508795,27.5661855239982,1417.96166856882,0,56.8091940236809,52.8679969031666,359.449961101169,NA
"Rapo51",35,1283,77.2629043103554,27.6876686068818,1454.13592145144,0,57.779890174069,53.7713499951193,360.020303261107,NA
"Rapo51",36,1283,77.9309291980097,27.807106544006,1489.60513420611,0,58.7115408809872,54.6383664619901,360.560787678775,NA
"Rapo51",37,1283,78.591503133555,27.9247099723222,1524.38959737156,0,59.6054642427912,55.4702729576855,361.074330134086,NA
"Rapo51",38,1283,79.2456862095194,28.0406895287822,1558.51249412468,0,60.4629617298259,56.2682806616872,361.563536061443,NA
"Rapo51",39,1283,79.8945599570611,28.1552558503375,1591.99965224491,0,61.2853145935456,57.0335819372927,362.030743213178,NA
"Rapo51",40,1283,80.5409572900632,28.2689232836781,1624.91422911845,0,62.0737809080948,57.7673475784397,362.478523227585,NA
"Rapo51",41,1283,81.1784622426262,28.3805811168021,1657.13402087924,0,62.8295931600593,58.4707245666713,362.914853104182,NA
"Rapo51",42,1283,81.805988301378,28.4900637815421,1688.64143889693,0,63.5539563132745,59.1448342701989,363.325444925281,NA
"Rapo51",43,1283,82.424418287088,28.5975494101144,1719.45978259689,0,64.2480462851466,59.7907710259318,363.712508260833,NA
"Rapo51",44,1283,83.034761746159,28.7032349268826,1749.61648536759,0,64.9130087791691,60.4096010529878,364.078068344658,NA
"Rapo51",45,1283,83.6378865679627,28.807289607604,1779.13736481579,0,65.5499584254047,61.0023616528058,364.423922273611,NA
"Rapo51",46,1283,84.2345914454223,28.9098681205374,1808.04787664211,0,66.1599781868284,61.5700606566743,364.751682934949,NA
"Rapo51",47,1283,84.8256100977084,29.011111593719,1836.37300242326,0,66.7441189947394,62.1136760864369,365.062800947977,NA
"Rapo51",48,1283,85.4115485158009,29.1111372275782,1864.13570005917,0,67.3033995810581,62.634155998424,365.358568320918,NA
"Rapo51",49,1283,85.993157697808,29.2100850825947,1891.36268739974,0,67.8388064793417,63.1324184843975,365.640196779265,NA
"Rapo51",50,1283,86.5708678299182,29.3080388935184,1918.07415041426,1918.07415041426,68.3512941698515,63.6093518065546,365.908724132337,NA
"Rapo52",1,1230,0,0,0,0,1.2335658103168,1.14816715173474,NA,NA
"Rapo52",2,1230,0.407648018659595,2.0540183257581,1.08746241829333,0,2.80885133731366,2.61439706956655,265.710642097548,NA
"Rapo52",3,1230,3.3195448588178,5.8613940219273,8.60324273746227,0,4.66768142399885,4.34454201062977,274.69889868504,NA
"Rapo52",4,1230,9.53474482206612,9.93381764458433,28.9290947777314,0,6.69902140358262,6.23525413888226,280.604050986182,NA
"Rapo52",5,1230,18.2580232426679,13.7463856559077,65.9503083767446,0,8.83865354189482,8.22676145649761,286.639101053056,NA
"Rapo52",6,1230,27.8095533847092,16.9651870851825,118.1871750664,0,11.0439170552434,10.2793565477119,292.739535379947,NA
"Rapo52",7,1230,36.4455482006448,19.4215501084022,179.240798478268,0,13.2844373517641,12.364767626509,298.83769985558,NA
"Rapo52",8,1230,43.1797549093445,21.1398417819486,241.862722291594,0,15.5377064742642,14.4620449414569,304.795641869724,NA
"Rapo52",9,1230,47.9753570772767,22.2828508852018,301.773405093525,0,17.7866363674532,16.5552834280608,310.468115965508,NA
"Rapo52",10,1230,51.2869019517014,23.0390665363418,357.892985282768,0,20.0180638889713,18.6322312165424,315.779765621543,NA
"Rapo52",11,1230,53.6047839448349,23.5539322251394,410.663021988044,0,22.2217709540465,20.6833776110062,320.715772937886,NA
"Rapo52",12,1230,55.2865614642202,23.9205651468083,460.804978796363,0,24.389807827107,22.7013232289692,325.288330434952,NA
"Rapo52",13,1230,56.5838800738496,24.1995900210536,509.10953053847,0,26.5160065731959,24.6803271360991,329.343902122425,NA
"Rapo52",14,1230,57.7713215505666,24.4521920034035,557.307048513165,0,28.5956199597361,26.6159707464875,332.753379838963,NA
"Rapo52",15,1230,58.8995909003311,24.689812127582,605.572900356221,0,30.6250465618509,28.5049019586832,335.675771350485,NA
"Rapo52",16,1230,59.9709210814021,24.9133429063486,653.704992939955,0,32.6016171247686,30.3446363080367,338.204288378344,NA
"Rapo52",17,1230,60.9818671722815,25.1224508329943,701.460167059243,0,34.5234256938555,32.1333997874503,340.40854707392,NA
"Rapo52",18,1230,61.9279361505261,25.3165749105237,748.591604730469,0,36.3891942455069,33.8700028497512,342.342928575668,NA
"Rapo52",19,1230,62.8054075281473,25.4953022587075,794.868177061442,0,38.1981628986164,35.5537382197228,344.051025653538,NA
"Rapo52",20,1230,63.6124140511944,25.6585780339629,840.09049390849,0,39.95,37.1842972042348,345.568514561975,NA
"Rapo52",21,1230,64.3656104545893,25.8100349345502,884.324489069354,0,41.6447278826929,38.7617005902262,346.93156500357,NA
"Rapo52",22,1230,65.110732678255,25.9589987372862,928.099019268652,0,43.2826611453125,40.2862411969333,348.180934364653,NA
"Rapo52",23,1230,65.8389318181964,26.1037579770598,971.240195374192,0,44.8643550480063,41.7584358443399,349.330092535476,NA
"Rapo52",24,1230,66.5508286069893,26.2445046228726,1013.70726116043,0,46.3905621631761,43.1789850049329,350.393632413606,NA
"Rapo52",25,1230,67.2470743013346,26.3814306437264,1055.467248433,0,47.8621958201419,44.5487387790598,351.383783181828,NA
"Rapo52",26,1230,67.9283492291167,26.5147280086231,1096.49433444646,0,49.2802991838707,45.8686681143093,352.31084814868,NA
"Rapo52",27,1230,68.5953614076771,26.6445886865645,1136.76925518969,0,50.6460190370177,47.1398404025982,353.183552098139,NA
"Rapo52",28,1230,69.2488452333019,26.7712046465524,1176.27876703615,0,51.9605835112248,48.3633987531125,354.009319075727,NA
"Rapo52",29,1230,69.8895602419245,26.8947678575885,1215.01515097586,0,53.2252831515075,49.5405443675896,354.794496212147,NA
"Rapo52",30,1230,70.518289941042,27.0154702886747,1252.97575487927,0,54.4414548063125,50.6725215456531,355.544535335983,NA
"Rapo52",31,1230,71.1358407128477,27.1335039088127,1290.16257014004,0,55.6104679224616,51.7606049285451,356.245652013928,NA
"Rapo52",32,1230,71.7430407885764,27.2490606870044,1326.58183970302,0,56.7337128938237,52.8060886544097,356.903010025129,NA
"Rapo52",33,1230,72.3407392940656,27.3623325922515,1362.24369497509,0,57.8125911689916,53.8102771508061,357.52113235679,NA
"Rapo52",34,1230,72.9298053665307,27.4735115935559,1397.16181948643,0,58.8485068693202,54.7744773330226,358.103997699119,NA
"Rapo52",35,1230,73.5111273425546,27.5827896599193,1431.35313745306,0,59.8428597065844,55.699992012039,358.655120724445,NA
"Rapo52",36,1230,74.0856120172928,27.6903587603435,1464.83752560995,0,60.7970390208827,56.5881143451805,359.177619172323,NA
"Rapo52",37,1230,74.6541839748916,27.7964108638304,1497.63754685658,0,61.7124187855294,57.4401231868167,359.674270145742,NA
"Rapo52",38,1230,75.2177849901228,27.9011379393818,1529.77820439441,0,62.5903534475456,58.2572792168119,360.147557543143,NA
"Rapo52",39,1230,75.7773735012307,28.0047319559993,1561.28671514772,0,63.4321744907572,59.0408217415569,360.599712174364,NA
"Rapo52",40,1230,76.3353757052163,28.107652123727,1592.22257817483,0,64.2391876240621,59.7919660768893,361.033161793052,NA
"Rapo52",41,1230,76.8860663939165,28.2088555719388,1622.47617615456,0,65.0126705106318,60.5119014345012,361.455457638411,NA
"Rapo52",42,1230,77.4281502979242,28.3081239351122,1652.02734581699,0,65.7538709650689,61.2017892439055,361.85302702585,NA
"Rapo52",43,1230,77.962477229976,28.4056323159041,1680.90157089936,0,66.4640055551688,61.8627618509964,362.22799487815,NA
"Rapo52",44,1230,78.4898899937572,28.5015517994379,1709.12546196981,0,67.1442585531983,62.4959215419301,362.582278645937,NA
"Rapo52",45,1230,79.0112275631737,28.5960501974252,1736.72666226652,0,67.7957811887176,63.1023398476732,362.917613693842,NA
"Rapo52",46,1230,79.5271380814603,28.6892584609328,1763.72955375806,0,68.4196911611164,63.6830570902855,363.235526303246,NA
"Rapo52",47,1230,80.0383386682882,28.7813180606232,1790.16075785526,0,69.0170723753525,64.2390821369534,363.53742236079,NA
"Rapo52",48,1230,80.5453024075094,28.8723247752043,1816.04203672593,0,69.5889748689944,64.7713923320829,363.824523636172,NA
"Rapo52",49,1230,81.0487683909336,28.9624205858617,1841.40157097537,0,70.1364149026838,65.2809335814997,364.098010443444,NA
"Rapo52",50,1230,81.549051642117,29.0516700806497,1866.25831492245,1866.25831492245,70.6603751896299,65.768620566056,364.358863066354,NA
"Rapo53",1,1466,0,0,0,0,1.28277916390818,1.19337027599984,NA,NA
"Rapo53",2,1466,0.424029765315677,1.91886927263147,1.10990567483629,0,2.91945140931391,2.71596751188768,268.451984044146,NA
"Rapo53",3,1466,3.33534285755287,5.38167489515237,8.74143900396869,0,4.84152317899348,4.50407210760451,277.745470419237,NA
"Rapo53",4,1466,9.43731656737162,9.05256138342679,29.2047234357573,0,6.93555721456763,6.45215330918306,283.725726891854,NA
"Rapo53",5,1466,17.8718797737269,12.4575412467752,66.0629909984045,0,9.13631519323991,8.4995198632324,289.814029418606,NA
"Rapo53",6,1466,26.9501000274862,15.2977446498172,117.373759450776,0,11.4006441744466,10.6060265615674,295.977805216823,NA
"Rapo53",7,1466,34.9788852228444,17.4281062474277,176.389725111807,0,13.6979313162964,12.7431942578119,302.152144947806,NA
"Rapo53",8,1466,41.0193129395686,18.8730203233609,235.620564470035,0,16.0055676799931,14.8899898417548,308.215059764809,NA
"Rapo53",9,1466,45.048081741314,19.7781364083284,290.56533989689,0,18.3064436375384,17.0304962155345,314.050244412465,NA
"Rapo53",10,1466,47.5300177185074,20.3156725761521,340.047487122891,0,20.5874221808194,19.1524920121077,319.625516890791,NA
"Rapo53",11,1466,49.1817463173511,20.6656556904416,386.19424881914,0,22.838340467153,21.2465227324315,324.817508648963,NA
"Rapo53",12,1466,50.5110004696044,20.9430631373023,431.406008224505,0,25.0513216546302,23.3052605454439,329.287554247689,NA
"Rapo53",13,1466,51.6688959848216,21.1817485253521,476.242942585431,0,27.2202810455449,25.32304485298,332.962489153698,NA
"Rapo53",14,1466,52.7304981646748,21.3982449082716,520.95834298375,0,29.3405602097796,27.2955419145246,336.060332050402,NA
"Rapo53",15,1466,53.7289181507206,21.5998763332489,565.589725753675,0,31.4086489145339,29.21948615826,338.715241452242,NA
"Rapo53",16,1466,54.6758437199289,21.7893845412553,610.042417243,0,33.4219693580309,31.0924794535456,341.016891478295,NA
"Rapo53",17,1466,55.5730912651797,21.9674422956671,654.152692045646,0,35.3787058713905,32.912832682462,343.029762105907,NA
"Rapo53",18,1466,56.4188564587094,22.1339720051634,697.732182427256,0,37.277668599171,34.6794389217313,344.802959020443,NA
"Rapo53",19,1466,57.2104937721534,22.2887167283508,740.591820010182,0,39.1181830912311,36.3916707299559,346.375245889344,NA
"Rapo53",20,1466,57.9458404142464,22.431501742988,782.556599252849,0,40.9,38.0492961389316,347.777961274762,NA
"Rapo53",21,1466,58.6387045629131,22.5652110799296,823.683957910817,0,42.6232206137676,39.652409377219,349.0429727039,NA
"Rapo53",22,1466,59.3272425410987,22.6973052464157,864.427169153717,0,44.288235026457,41.2013733494441,350.205994026548,NA
"Rapo53",23,1466,60.0040428138561,22.8264025974122,904.639553221056,0,45.8956705056014,42.696771602994,351.279364921567,NA
"Rapo53",24,1466,60.6694480491085,22.952618519608,944.285705530454,0,47.4463481725282,44.1393680275643,352.276205275235,NA
"Rapo53",25,1466,61.3238202251468,23.0760683996919,983.336435109387,0,48.941246516452,45.5300729122968,353.207524162983,NA
"Rapo53",26,1466,61.9675398801909,23.1968676243526,1021.76821657626,0,50.3814705699133,46.8699142696699,354.082606799152,NA
"Rapo53",27,1466,62.6010053926158,23.3151315802791,1059.56269633228,0,51.768225805549,48.1600135516482,354.909322112505,NA
"Rapo53",28,1466,63.2246322918439,23.4309756541602,1096.70624498241,0,53.1027959933656,49.4015650502894,355.694369151269,NA
"Rapo53",29,1466,63.8388525999013,23.5445152326846,1133.18954976532,0,54.3865243973862,50.5958184049725,356.443475921761,NA
"Rapo53",30,1466,64.444114203641,23.6558657025412,1169.00724206094,0,55.6207978006381,51.7440637408341,357.161560932861,NA
"Rapo53",31,1466,65.0408802576299,23.7651424504188,1204.15755599971,0,56.8070329350699,52.8476190445114,357.83405327225,NA
"Rapo53",32,1466,65.6296286177021,23.8724608630062,1238.64201491663,0,57.9466649633571,53.9078194487586,358.465690452299,NA
"Rapo53",33,1466,66.2108513051766,23.9779363269922,1272.46514293965,0,59.0411377165376,54.926008150513,359.060620617352,NA
"Rapo53",34,1466,66.7850540017412,24.0816842290658,1305.63419942468,0,60.0918954379176,55.9035287302455,359.622490442007,NA
"Rapo53",35,1466,67.3527555750012,24.1838199559156,1338.15893427812,0,61.100375821897,56.841718675975,360.154518341829,NA
"Rapo53",36,1466,67.9144876346932,24.2844588942305,1370.05136246855,0,62.0680041679619,57.7419039447243,360.659555718668,NA
"Rapo53",37,1466,68.4707941195646,24.3837164306993,1401.32555623753,0,62.9961884963864,58.6053944186544,361.140138410925,NA
"Rapo53",38,1466,69.0222309149183,24.4817079520108,1431.9974536881,0,63.8863154941775,59.4334801335739,361.598530088483,NA
"Rapo53",39,1466,69.5693655008222,24.578548844854,1462.0846825687,0,64.7397471782902,60.2274281747268,362.036758993838,NA
"Rapo53",40,1466,70.1141149324978,24.674589984868,1491.63486973036,0,65.5578181787648,60.9884801492923,362.457046095061,NA
"Rapo53",41,1466,70.6516078491707,24.7689867905461,1520.55200974496,0,66.3418335576873,61.7178501573632,362.867254284217,NA
"Rapo53",42,1466,71.1812052053252,24.8616463915532,1548.82793398843,0,67.0930670911664,62.4167231936674,363.253565722502,NA
"Rapo53",43,1466,71.7038112290087,24.9527454758781,1576.48841213604,0,67.8127599511684,63.0862539212784,363.618068387407,NA
"Rapo53",44,1466,72.2202174663487,25.04243830922,1603.55804425161,0,68.5021197323308,63.7275657662593,363.962616241318,NA
"Rapo53",45,1466,72.7311646997695,25.1308679304686,1630.06137304394,0,69.1623197759954,64.3417502888101,364.288873726353,NA
"Rapo53",46,1466,73.2372889894843,25.218157137482,1656.02147822425,0,69.7944987498488,64.9298667922075,364.598323357055,NA
"Rapo53",47,1466,73.7392951812977,25.3044386701343,1681.46371384349,0,70.3997604468749,65.4929421357698,364.892331236411,NA
"Rapo53",48,1466,74.2377878869073,25.3898261923817,1706.41178598895,0,70.9791737719325,66.0319707223703,365.172117077828,NA
"Rapo53",49,1466,74.7332770295796,25.4744156033439,1730.88769683937,0,71.5337728882808,66.5479146347499,365.438771323136,NA
"Rapo53",50,1466,75.2262922371603,25.5583047987854,1754.9142535408,1754.9142535408,72.0645574998618,67.0417038981248,365.693296594882,NA
"Rapo54",1,916,0,0,0,0,1.12052542228085,1.04511225714365,NA,NA
"Rapo54",2,916,0.127119906259993,1.32914770878083,0.36218293413239,0,2.55160513051553,2.37987799675643,273.832729946873,NA
"Rapo54",3,916,1.32708004947478,4.29452391099033,3.36440068015566,0,4.26035067837414,3.97362221790189,281.830782996687,NA
"Rapo54",4,916,4.23310548830591,7.67001141989823,12.2618251645887,0,6.14188871086303,5.72852971123961,286.568003572109,NA
"Rapo54",5,916,8.82926895714244,11.0771704441386,30.1579791150591,0,8.13471020016471,7.5872311055632,291.442991140988,NA
"Rapo54",6,916,14.6858056900431,14.2861548709962,58.772558497613,0,10.19751870602,9.51120927753656,296.212795739804,NA
"Rapo54",7,916,21.1347033209317,17.1381738056429,97.7036648408018,0,12.3006470327436,11.4727936815126,300.845421067744,NA
"Rapo54",8,916,27.4685593232458,19.5381934827324,144.536569710163,0,14.4219331354915,13.4513138139498,305.365971605256,NA
"Rapo54",9,916,33.1700250563466,21.4703618954275,196.001043133509,0,16.5444215569246,15.4309553470887,309.755511897766,NA
"Rapo54",10,916,38.0241714622434,22.9877436186126,249.342533445184,0,18.6549505059806,17.3994422995981,313.958367439951,NA
"Rapo54",11,916,42.0591012354435,24.1766686839636,302.934900376862,0,20.7432206945461,19.3471685420381,317.920927007655,NA
"Rapo54",12,916,45.4147076220343,25.1226082532439,356.089309987076,0,22.8011489847008,21.2665949446853,321.613413454576,NA
"Rapo54",13,916,48.2436890750151,25.8932592669195,408.601500288545,0,24.8224014632182,23.1518138768722,325.031292882973,NA
"Rapo54",14,916,50.6709592851077,26.5366458265595,460.430564200698,0,26.8020453690975,24.9982245603556,328.187473765257,NA
"Rapo54",15,916,52.7868254198731,27.0850247783426,511.543263044814,0,28.7362830093457,26.802284892996,331.105008199093,NA
"Rapo54",16,916,54.654077620261,27.5599071200354,561.874957814038,0,30.62224415389,28.5613178158259,333.810998097592,NA
"Rapo54",17,916,56.3162240707792,27.9758460311448,611.330418031754,0,32.4578213212421,30.2733576842546,336.33294196975,NA
"Rapo54",18,916,57.8043388213979,28.3430565959514,659.800224322106,0,34.2415372712712,31.9370266787907,338.696480981637,NA
"Rapo54",19,916,59.1413417805465,28.6689674608094,707.171984179446,0,35.9724371723861,33.5514342295463,340.924578354953,NA
"Rapo54",20,916,60.3449461434882,28.9592237873409,753.340701309845,0,37.65,35.1160943777285,342.987113395558,NA
"Rapo54",21,916,61.4496163226869,29.2230844286465,798.476778150669,0,39.2740651477991,36.6308573260869,344.807563808067,NA
"Rapo54",22,916,62.5283331209762,29.4784667289159,843.357510950431,0,40.8447712286331,38.0958523586032,346.458401994513,NA
"Rapo54",23,916,63.5664984809823,29.7221765540139,887.69182187378,0,42.362504752405,39.5114399724416,347.95854102776,NA
"Rapo54",24,916,64.5658875404534,29.9549105915542,931.405492335199,0,43.8278568855219,40.8781715475582,349.330723444248,NA
"Rapo54",25,916,65.5284230554933,30.1773655291502,974.438123580182,0,45.241586879487,42.1967552366074,350.593837982207,NA
"Rapo54",26,916,66.4561647453036,30.3902380544157,1016.74248941427,0,46.6045910443573,43.4680270265363,351.763674741776,NA
"Rapo54",27,916,67.3512993354369,30.5942248549641,1058.28387249193,0,47.9178763626465,44.692926128314,352.853517418864,NA
"Rapo54",28,916,68.2161312995604,30.7900226184091,1099.03939214999,0,49.1825380091871,45.8724740097433,353.874611951406,NA
"Rapo54",29,916,69.0530742997313,30.9783280323642,1138.99733122361,0,50.3997401753568,47.0077565102476,354.836540513343,NA
"Rapo54",30,916,69.8646433251822,31.1598377844431,1178.15646859896,0,51.5706997011247,48.099908574507,355.747522365468,NA
"Rapo54",31,916,70.6534475296188,31.3352485622592,1216.52542351487,0,52.6966721022273,49.1501012200272,356.593650955788,NA
"Rapo54",32,916,71.422183767027,31.5052570534262,1254.12201687603,0,53.7789396473253,50.1595304167235,357.382516142836,NA
"Rapo54",33,916,72.1736308259926,31.6705599455576,1290.97265411311,0,54.8188011948483,51.1294076077617,358.120753314577,NA
"Rapo54",34,916,72.9106443625308,31.8318539262671,1327.11173343799,0,55.8175635441185,52.0609516427656,358.814195501919,NA
