"Plot","Index age","Age","Stocking b4 thin","Stocking aft thin","MTH","Crown Lth","Volume b4 thin","Volume aft thin","BA b4 thin","BA aft thin","DBH b4 thin","DBH aft thin","Mean Height"
"A2409",23,23,1486.60451649676,1486.60451649676,29.9743322824152,0,1624.38175914777,1624.38175914777,162.809747388134,162.809747388134,37.3384838413284,37.3384838413284,27.8844292644392
"A2409",24,24,1458.51659825072,1458.51659825072,30.9619680473756,0,1698.51839796911,1698.51839796911,165.099348139284,165.099348139284,37.9604361080174,37.9604361080174,28.8042207898517
"A2409",25,25,1430.60839319193,1430.60839319193,31.9055885337174,0,1771.53340422984,1771.53340422984,167.364393125657,167.364393125657,38.5909394460054,38.5909394460054,29.6832442263176
"A2409",26,26,1402.92561367925,1402.92561367925,32.8063471793505,0,1842.92633563862,1842.92633563862,169.564354367552,169.564354367552,39.2251090777741,39.2251090777741,30.5225881794466
"A2409",27,27,1375.52434465828,1375.52434465828,33.6654889382635,0,1912.04971291109,1912.04971291109,171.648452099574,171.648452099574,39.8565778688709,39.8565778688709,31.323426155117
"A2409",28,28,1348.47202585433,1348.47202585433,34.4843257730831,0,1978.86277244372,1978.86277244372,173.622612278459,173.622612278459,40.485207938654,40.485207938654,32.0869930173988
"A2410",1,1,1852,1852,0.65110768929767,0,0,0,0,0,0,0,0.60557210993526
"A2410",2,2,1852,1852,1.46070205230977,0,0,0,1.12344898861355e-05,1.12344898861355e-05,0.00878760221101656,0.00878760221101656,1.35854703967349
"A2410",3,3,1851.149932,1851.149932,2.51585895794697,0,6.35586594311006,6.35586594311006,2.1426324483209,2.1426324483209,3.83855036192091,3.83855036192091,2.33991150950637
"A2410",4,4,1850.3002360254,1850.3002360254,3.73788877911342,0,30.850771932527,30.850771932527,12.6207145392008,12.6207145392008,9.31826531152081,9.31826531152081,3.47647908199328
"A2410",5,5,1849.43056749419,1849.43056749419,5.07485043092509,0,83.7539054513464,83.7539054513464,32.5384926982209,32.5384926982209,14.9655920182628,14.9655920182628,4.71994130590398
"A2410",6,6,1848.12023914371,1848.12023914371,6.48916194418584,0,165.814086636961,165.814086636961,57.6429849284952,57.6429849284952,19.9261007187406,19.9261007187406,6.03534530856916
"A2410",7,7,1844.81994330876,1844.81994330876,7.95241874734186,0,263.107111470726,263.107111470726,80.8780392591173,80.8780392591173,23.6239500882621,23.6239500882621,7.39627680117028
"A2410",8,8,1837.87191457386,1837.87191457386,9.44264263721709,0,359.766621202851,359.766621202851,98.0993642851717,98.0993642851717,26.0669175200029,26.0669175200029,8.78230144575185
"A2410",9,9,1827.06960142582,1827.06960142582,10.9426086780999,0,451.598525356964,451.598525356964,110.108721869032,110.108721869032,27.697942960639,27.697942960639,10.1774049896112
"A2410",10,10,1813.07750695199,1813.07750695199,12.4387343511573,0,541.23185892276,541.23185892276,119.090896540233,119.090896540233,28.9164716061781,28.9164716061781,11.5689592003918
"A2410",11,11,1796.51713030631,1796.51713030631,13.9202960426204,0,631.138417497952,631.138417497952,126.469142622019,126.469142622019,29.9357957948416,29.9357957948416,12.9469946602956
"A2410",12,12,1777.79740315266,1777.79740315266,15.3788519116088,0,722.274441462261,722.274441462261,132.919796467087,132.919796467087,30.8509045351376,30.8509045351376,14.3036648044991
"A2410",13,13,1757.20162642184,1757.20162642184,16.8078029424497,0,814.636973929961,814.636973929961,138.740802066889,138.740802066889,31.7033754550666,31.7033754550666,15.6328378098918
"A2410",14,14,1734.9615625373,1734.9615625373,18.2020509356201,0,907.79012782571,907.79012782571,144.067441980111,144.067441980111,32.5126370249251,32.5126370249251,16.9297784820846
"A2410",15,15,1711.29240063653,1711.29240063653,19.5577270507271,0,1001.16700116797,1001.16700116797,148.970784195778,148.970784195778,33.2891451570112,33.2891451570112,18.1908957516826
"A2410",16,16,1686.40394006417,1686.40394006417,20.871973230002,0,1094.31082977275,1094.31082977275,153.511533758115,153.511533758115,34.0411249063811,34.0411249063811,19.4135393696851
"A2410",17,17,1660.49614482465,1660.49614482465,22.1427642099851,0,1186.53137134424,1186.53137134424,157.698149427315,157.698149427315,34.770310141558,34.770310141558,20.5958344246587
"A2410",18,18,1633.77236828813,1633.77236828813,23.3687612951633,0,1277.17360933145,1277.17360933145,161.534541831506,161.534541831506,35.4773465775114,35.4773465775114,21.7365451608703
"A2410",19,19,1606.43569179228,1606.43569179228,24.5491913841959,0,1365.69415706818,1365.69415706818,165.030634883214,165.030634883214,36.1630302514759,36.1630302514759,22.8349623389018
"A2410",20,20,1578.68207909934,1578.68207909934,25.6837463378906,0,1451.65926168922,1451.65926168922,168.201177857263,168.201177857263,36.8282751088037,36.8282751088037,23.8908095267975
"A2410",21,21,1550.69499759042,1550.69499759042,26.7724989117702,0,1535.13726565431,1535.13726565431,171.108972117271,171.108972117271,37.4789486863196,37.4789486863196,24.9041647812231
"A2410",22,22,1522.62623012287,1522.62623012287,27.8158322996605,0,1617.46017078434,1617.46017078434,173.938795003471,173.938795003471,38.1342998265575,38.1342998265575,25.8753953867588
"A2410",23,23,1494.55521963865,1494.55521963865,28.8143809458259,0,1698.61556353045,1698.61556353045,176.707354939828,176.707354939828,38.7958732772948,38.7958732772948,26.8051041687243
"A2410",24,24,1466.55169229212,1466.55169229212,29.7689807451086,0,1777.91146254963,1777.91146254963,179.358580592635,179.358580592635,39.4572299928859,39.4572299928859,27.6940821334192
"A2410",25,25,1438.69927700552,1438.69927700552,30.6806271054826,0,1855.03684640264,1855.03684640264,181.878249237478,181.878249237478,40.1161800325729,40.1161800325729,28.5432685168611
"A2410",26,26,1411.07938392521,1411.07938392521,31.5504396241634,0,1929.84393888593,1929.84393888593,184.267207352061,184.267207352061,40.7720459898231,40.7720459898231,29.3537180166336
"A2410",27,27,1383.76564666003,1383.76564666003,32.3796323469473,0,2002.26401782048,2002.26401782048,186.53169815533,186.53169815533,41.4246885157355,41.4246885157355,30.126573078958
"A2410",28,28,1356.82224209252,1356.82224209252,33.1694887549904,0,2072.30171984815,2072.30171984815,188.682401777766,188.682401777766,42.0744475830494,42.0744475830494,30.8630405268015
"A2411",1,1,1852,1852,0.637037241568653,0,0,0,0,0,0,0,0.592485686815015
"A2411",2,2,1852,1852,1.42589684582769,0,0,0,0,0,0,0,1.32617595471699
"A2411",3,3,1852,1852,2.45868494399668,0,6.51428284834492,6.51428284834492,2.13888096272517,2.13888096272517,3.83430819841292,3.83430819841292,2.28673544127266
"A2411",4,4,1851.14991773048,1851.14991773048,3.65811293833887,0,32.3287281770317,32.3287281770317,13.207598393412,13.207598393412,9.53027281891198,9.53027281891198,3.4022815708684
"A2411",5,5,1850.28129347834,1850.28129347834,4.97283802641727,0,88.3527267063531,88.3527267063531,34.5607818273004,34.5607818273004,15.4200968705645,15.4200968705645,4.62506203093466
"A2411",6,6,1848.99253943701,1848.99253943701,6.36555339089337,0,175.1491872088,175.1491872088,61.5215715463399,61.5215715463399,20.5807090389136,20.5807090389136,5.92037981663276
"A2411",7,7,1845.81668401411,1845.81668401411,7.80797477107134,0,277.163411370101,277.163411370101,86.2281861063301,86.2281861063301,24.386223142576,24.386223142576,7.26193226926089
"A2411",8,8,1839.25606158123,1839.25606158123,9.2781641028545,0,377.587306630595,377.587306630595,104.287106749252,104.287106749252,26.8663342308351,26.8663342308351,8.62932171081203
"A2411",9,9,1829.20640508273,1829.20640508273,10.7588939307245,0,472.970311301639,472.970311301639,116.852811304598,116.852811304598,28.5169075571272,28.5169075571272,10.0065306956381
"A2411",10,10,1816.29421368787,1816.29421368787,12.2365568242512,0,566.580137486204,566.580137486204,126.346655403345,126.346655403345,29.7579477651626,29.7579477651626,11.3809071369769
"A2411",11,11,1801.0561944055,1801.0561944055,13.700393285539,0,660.951848060303,660.951848060303,134.231900210732,134.231900210732,30.8019661484366,30.8019661484366,12.7424476412822
"A2411",12,12,1783.83499874176,1783.83499874176,15.1419211793412,0,756.894249747773,756.894249747773,141.168940737248,141.168940737248,31.7399647114845,31.7399647114845,14.0832674658546
"A2411",13,13,1764.87131623367,1764.87131623367,16.5545005550921,0,854.242110178735,854.242110178735,147.439388371474,147.439388371474,32.6110242785843,32.6110242785843,15.3971958289002
"A2411",14,14,1744.36863227802,1744.36863227802,17.9329937516866,0,952.428272246466,952.428272246466,153.170181827114,153.170181827114,33.433526041433,33.433526041433,16.6794597326903
"A2411",15,15,1722.52083502267,1722.52083502267,19.2734950543127,0,1050.76401853829,1050.76401853829,158.426618263674,158.426618263674,34.2173235165539,34.2173235165539,17.9264324816665
"A2411",16,16,1699.52065420396,1699.52065420396,20.5731126237731,0,1148.67561461429,1148.67561461429,163.265078632846,163.265078632846,34.9701607995799,34.9701607995799,19.1354308265709
"A2411",17,17,1675.55492747773,1675.55492747773,21.8297906463224,0,1245.54511450778,1245.54511450778,167.714855696648,167.714855696648,35.6960888233932,35.6960888233932,20.3045495716987
"A2411",18,18,1650.80745219161,1650.80745219161,23.0421630278215,0,1340.6776251288,1340.6776251288,171.781495995861,171.781495995861,36.3960440299597,36.3960440299597,21.432525427981
"A2411",19,19,1625.46185978908,1625.46185978908,24.2094322175178,0,1433.5022202808,1433.5022202808,175.477339524699,175.477339524699,37.0711732189853,37.0711732189853,22.5186241635478
"A2411",20,20,1599.69541219769,1599.69541219769,25.3312683105469,0,1523.56756038143,1523.56756038143,178.819925069092,178.819925069092,37.7227639884134,37.7227639884134,23.5625466763974
"A2411",21,21,1573.67420972997,1573.67420972997,26.407724689767,0,1610.95967452722,1610.95967452722,181.878623803288,181.878623803288,38.3572636633859,38.3572636633859,24.5643504420459
"A2411",22,22,1547.53544407282,1547.53544407282,27.4391672767981,0,1697.0887618601,1697.0887618601,184.851755874052,184.851755874052,38.9947095244936,38.9947095244936,25.5243839572148
"A2411",23,23,1521.35007305858,1521.35007305858,28.4262150638984,0,1781.88913959381,1781.88913959381,187.751796609654,187.751796609654,39.6361691140426,39.6361691140426,26.4432325552441
"A2411",24,24,1495.18211664192,1495.18211664192,29.369690054143,0,1864.74445556877,1864.74445556877,190.53105493413,190.53105493413,40.2763439422961,40.2763439422961,27.3216709265284
"A2411",25,25,1469.10548309447,1469.10548309447,30.2705750883516,0,1945.33078892742,1945.33078892742,193.174238091689,193.174238091689,40.9130932748854,40.9130932748854,28.1606232827616
"A2411",26,26,1443.19297491486,1443.19297491486,31.1299783113739,0,2023.49808538466,2023.49808538466,195.682346969139,195.682346969139,41.5458666692399,41.5458666692399,28.9611303303465
"A2411",27,27,1417.51108586244,1417.51108586244,31.9491032472511,0,2099.17172810964,2099.17172810964,198.061410411857,198.061410411857,42.1745933211706,42.1745933211706,29.7243214261276
"A2411",28,28,1392.11858000208,1392.11858000208,32.7292236263093,0,2172.34785042726,2172.34785042726,200.321667090834,200.321667090834,42.7996334696994,42.7996334696994,30.4513910951125
"A2412",1,1,1852,1852,0.618781369306557,0,0,0,0,0,0,0,0.575506549160549
"A2412",2,2,1852,1852,1.38038456258154,0,0,0,0,0,0,0,1.28384659838106
"A2412",3,3,1852,1852,2.38359576773681,0,2.8897015007163,2.8897015007163,0.912086501564873,0.912086501564873,2.50386970107848,2.50386970107848,2.21689766843044
"A2412",4,4,1851.14993110839,1851.14993110839,3.55302949105088,0,15.7267331963013,15.7267331963013,6.40511295490565,6.40511295490565,6.63677051141324,6.63677051141324,3.30454717004959
"A2412",5,5,1850.29607904427,1850.29607904427,4.83816907749166,0,45.5553114450355,45.5553114450355,17.9734856310536,17.9734856310536,11.1201268651949,11.1201268651949,4.4998111518175
"A2412",6,6,1849.27446421203,1849.27446421203,6.20209577021896,0,96.6526383206438,96.6526383206438,34.414227517467,34.414227517467,15.3915560515682,15.3915560515682,5.76835311389491
"A2412",7,7,1847.05400570003,1847.05400570003,7.61670142425916,0,166.289355008434,166.289355008434,52.5676497573374,52.5676497573374,19.0341586653033,19.0341586653033,7.08403294511172
"A2412",8,8,1841.46488013908,1841.46488013908,9.06011320599459,0,245.405812156668,245.405812156668,68.9526878761618,68.9526878761618,21.8327318954071,21.8327318954071,8.42651420179918
"A2412",9,9,1830.63370711819,1830.63370711819,10.5151091121441,0,325.572168594856,325.572168594856,81.8758144747353,81.8758144747353,23.8611456172829,23.8611456172829,9.77978939414491
"A2412",10,10,1814.18298003454,1814.18298003454,11.9680551814303,0,403.756921662404,403.756921662404,91.6720118759491,91.6720118759491,25.3624987738462,25.3624987738462,11.1311881802446
"A2412",11,11,1792.74295447506,1792.74295447506,13.4081491766377,0,480.514432196884,480.514432196884,99.3671312185291,99.3671312185291,26.5629659444655,26.5629659444655,12.4706732516597
"A2412",12,12,1767.1220094303,1767.1220094303,14.8268591583743,0,557.035734930089,557.035734930089,105.78703033387,105.78703033387,27.6055971923724,27.6055971923724,13.7903196192902
"A2412",13,13,1737.99492582289,1737.99492582289,16.2174936192356,0,634.02292768374,634.02292768374,111.418224339985,111.418224339985,28.5672257109206,28.5672257109206,15.0839161162048
"A2412",14,14,1705.90177804407,1705.90177804407,17.5748646167665,0,711.638540606959,711.638540606959,116.515277733344,116.515277733344,29.4868668195989,29.4868668195989,16.3466528375924
"A2412",15,15,1671.30833705923,1671.30833705923,18.8950190709526,0,789.69347098762,789.69347098762,121.205320608727,121.205320608727,30.3841264196536,30.3841264196536,17.5748716955968
"A2412",16,16,1634.64980286172,1634.64980286172,20.1750214844806,0,867.806710314029,867.806710314029,125.550259970215,125.550259970215,31.2687591110474,31.2687591110474,18.7658646707777
"A2412",17,17,1596.35121653403,1596.35121653403,21.41277636492,0,945.505987185138,945.505987185138,129.579307316806,129.579307316806,32.1453238220681,32.1453238220681,19.9177088680281
"A2412",18,18,1556.83218507034,1556.83218507034,22.6068818802404,0,1022.28749785633,1022.28749785633,133.305559134156,133.305559134156,33.0154660005104,33.0154660005104,21.0291304513013
"A2412",19,19,1516.50297951406,1516.50297951406,23.7565084646123,0,1097.65240675323,1097.65240675323,136.73463353954,136.73463353954,33.8790975524364,33.8790975524364,22.099391552927
"A2412",20,20,1475.75669518449,1475.75669518449,24.8612976074219,0,1171.13063819857,1171.13063819857,139.869362716952,139.869362716952,34.7350652302764,34.7350652302764,23.1281956759075
"A2412",21,21,1434.96040941495,1434.96040941495,25.9212771393175,0,1242.60350932329,1242.60350932329,142.747625377891,142.747625377891,35.5859601862948,35.5859601862948,24.1156081407176
"A2412",22,22,1394.42538883355,1394.42538883355,26.9367901185095,0,1313.11768002363,1313.11768002363,145.52659681763,145.52659681763,36.4491787687714,36.4491787687714,25.0619898352034
"A2412",23,23,1354.33563309857,1354.33563309857,27.9084350093081,0,1382.03500084601,1382.03500084601,148.158457535221,148.158457535221,37.3176488064935,37.3176488064935,25.9679447264555
"A2412",24,24,1314.88274414257,1314.88274414257,28.8370152921922,0,1449.2000016053,1449.2000016053,150.649155056523,150.649155056523,38.1903852111269,38.1903852111269,26.8342679369972
"A2412",25,25,1276.22921397197,1276.22921397197,29.7234969900887,0,1514.3151624848,1514.3151624848,152.987261739667,152.987261739667,39.0640706435783,39.0640706435783,27.6619062294108
"A2412",26,26,1238.51797973453,1238.51797973453,30.5689728660766,0,1577.19016457768,1577.19016457768,155.17101266051,155.17101266051,39.9363473667613,39.9363473667613,28.4519227399624
"A2412",27,27,1201.86672999825,1201.86672999825,31.3746322623076,0,1637.73107783163,1637.73107783163,157.206112917488,157.206112917488,40.8056931969225,40.8056931969225,29.2054677345184
"A2412",28,28,1166.36551444579,1166.36551444579,32.1417357220333,0,1695.85686794245,1695.85686794245,159.09718898956,159.09718898956,41.6704432181983,41.6704432181983,29.9237539998446
"A2413",1,1,1852,1852,0.780738934095869,0,0,0,0,0,0,0,0.726137521335418
"A2413",2,2,1852,1852,1.77177472865195,0,1.40018715183983,1.40018715183983,0.207316820040204,0.207316820040204,1.19374339053993,1.19374339053993,1.64786467491588
"A2413",3,3,1851.14993199996,1851.14993199996,3.01831900842127,0,25.4102565450442,25.4102565450442,9.85331532537674,9.85331532537674,8.23160637354651,8.23160637354651,2.80723184614853
"A2413",4,4,1850.29837304717,1850.29837304717,4.43105469171863,0,96.3859345274017,96.3859345274017,38.8730947666886,38.8730947666886,16.3537696748081,16.3537696748081,4.12116835604981
"A2413",5,5,1849.27196053547,1849.27196053547,5.95381705471196,0,215.890009046097,215.890009046097,78.4527766707813,78.4527766707813,23.2390285245295,23.2390285245295,5.53743773774835
"A2413",6,6,1847.15560716865,1847.15560716865,7.54727153530446,0,344.317893691287,344.317893691287,109.481752733886,109.481752733886,27.4683979929467,27.4683979929467,7.01945838393149
"A2413",7,7,1843.34813837354,1843.34813837354,9.18239863982782,0,455.62341002145,455.62341002145,126.789299707259,126.789299707259,29.5904671191118,29.5904671191118,8.5402432540073
"A2413",8,8,1838.28743602656,1838.28743602656,10.8371679094574,0,557.935381551221,557.935381551221,137.068621419332,137.068621419332,30.8089228569981,30.8089228569981,10.0793038027658
"A2413",9,9,1832.39519794561,1832.39519794561,12.4945835908416,0,659.601156368348,659.601156368348,144.605213191196,144.605213191196,31.6954268121694,31.6954268121694,11.6208334320235
"A2413",10,10,1825.86304226748,1825.86304226748,14.1414260132836,0,763.929532228325,763.929532228325,151.051014677815,151.051014677815,32.45203429667,32.45203429667,13.1525376679069
"A2413",11,11,1818.76809882417,1818.76809882417,15.7673874056023,0,872.997535746375,872.997535746375,157.221798354838,157.221798354838,33.1727837478634,33.1727837478634,14.6648304429404
"A2413",12,12,1811.1215377819,1811.1215377819,17.3644502004443,0,985.338873508326,985.338873508326,163.058072281045,163.058072281045,33.8541220868513,33.8541220868513,16.1502559352284
"A2413",13,13,1802.94557927916,1802.94557927916,18.9264238582735,0,1099.27640819649,1099.27640819649,168.470094132289,168.470094132289,34.4892938155172,34.4892938155172,17.6030575357775
"A2413",14,14,1794.27675696416,1794.27675696416,20.4485904166725,0,1213.29671919458,1213.29671919458,173.403220589763,173.403220589763,35.0750311836843,35.0750311836843,19.0188481371474
"A2413",15,15,1785.16220745919,1785.16220745919,21.927427523002,0,1326.12743373032,1326.12743373032,177.837170396181,177.837170396181,35.6112017320302,35.6112017320302,20.394352517074
"A2413",16,16,1775.65535568849,1775.65535568849,23.3603884239168,0,1436.75117867177,1436.75117867177,181.777722243768,181.777722243768,36.0998329829467,36.0998329829467,21.7272027083701
"A2413",17,17,1765.81212088966,1765.81212088966,24.7457248986543,0,1544.39030147732,1544.39030147732,185.248138536302,185.248138536302,36.544235536538,36.544235536538,23.0157733175686
"A2413",18,18,1755.68797297209,1755.68797297209,26.0823432559628,0,1648.47863342822,1648.47863342822,188.282190469498,188.282190469498,36.948359102783,36.948359102783,24.2590476000149
"A2413",19,19,1745.33585163354,1745.33585163354,27.369686234918,0,1748.62885254535,1748.62885254535,190.919005994007,190.919005994007,37.3163604340109,37.3163604340109,25.45650763013
"A2413",20,20,1734.80483428222,1734.80483428222,28.6076354980469,0,1844.60008068743,1844.60008068743,193.199485377825,193.199485377825,37.6523314081905,37.6523314081905,26.6080436251501
"A2413",21,21,1724.13939918172,1724.13939918172,29.7964306958806,0,1936.9758986285,1936.9758986285,195.235274588252,195.235274588252,37.96707651271,37.96707651271,27.7138786816027
"A2413",22,22,1713.37129194594,1713.37129194594,30.9366020055215,0,2027.54005919115,2027.54005919115,197.233933293784,197.233933293784,38.2806476438503,38.2806476438503,28.7745061514721
"A2413",23,23,1702.50906783998,1702.50906783998,32.0289137207743,0,2115.82022003487,2115.82022003487,199.159976593765,199.159976593765,38.589621443628,38.589621443628,29.7906373883331
"A2413",24,24,1691.56513285512,1691.56513285512,33.0743169741586,0,2201.76680089792,2201.76680089792,201.019044063573,201.019044063573,38.8945222349637,38.8945222349637,30.7631574642798
"A2413",25,25,1680.55113422614,1680.55113422614,34.0739100519633,0,2285.35891736046,2285.35891736046,202.816948339515,202.816948339515,39.19588349472,39.19588349472,31.6930883165445
"A2413",26,26,1669.4779270409,1669.4779270409,35.0289050563636,0,2366.60146044574,2366.60146044574,204.559662708246,204.559662708246,39.4942490578693,39.4942490578693,32.581557743796
"A2413",27,27,1658.35555014089,1658.35555014089,35.9405998968478,0,2445.52243137552,2445.52243137552,206.253309863685,206.253309863685,39.7901742344053,39.7901742344053,33.4297733591923
"A2413",28,28,1647.19321049634,1647.19321049634,36.8103547732156,0,2522.17050789509,2522.17050789509,207.904151823056,207.904151823056,40.0842268410681,40.0842268410681,34.2390007210675
"A2414",1,1,1852,1852,0.670239037237779,0,0,0,0,0,0,0,0.623365496387959
"A2414",2,2,1852,1852,1.50766484729861,0,0,0,0.0013736739400217,0.0013736739400217,0.0971707467614358,0.0971707467614358,1.40222546540445
"A2414",3,3,1851.149932,1851.149932,2.59267475965897,0,7.35310057069396,7.35310057069396,2.55717286810258,2.55717286810258,4.19346910803648,4.19346910803648,2.41135517210522
"A2414",4,4,1850.30021653032,1850.30021653032,3.84476092616,0,34.3432237852962,34.3432237852962,14.0577406007121,14.0577406007121,9.8344678438484,9.8344678438484,3.57587711272222
"A2414",5,5,1849.4223766765,1849.4223766765,5.21121888675096,0,91.3773554959535,91.3773554959535,35.163305101863,35.163305101863,15.5575423654035,15.5575423654035,4.84677285936706
"A2414",6,6,1848.01223465492,1848.01223465492,6.65412346309503,0,177.522061080089,177.522061080089,60.8628727993435,60.8628727993435,20.4756644877066,20.4756644877066,6.18877050521295
"A2414",7,7,1844.42647781475,1844.42647781475,8.14492626622978,0,276.614357872128,276.614357872128,83.6876807455412,83.6876807455412,24.0333490451931,24.0333490451931,7.57532240854276
"A2414",8,8,1837.17581042105,1837.17581042105,9.66160740803692,0,373.121939374593,373.121939374593,100.036151896916,100.036151896916,26.3279673806257,26.3279673806257,8.98595544360203
"A2414",9,9,1826.2909191,1826.2909191,11.1869538616435,0,464.438130616111,464.438130616111,111.290717121309,111.290717121309,27.8521478831057,27.8521478831057,10.4046658812779
"A2414",10,10,1812.4914975171,1812.4914975171,12.7074225631586,0,553.754631798103,553.754631798103,119.727917689552,119.727917689552,28.9983927448404,28.9983927448404,11.8188617005363
"A2414",11,11,1796.36447464291,1796.36447464291,14.2123423329133,0,643.470234139327,643.470234139327,126.694130884108,126.694130884108,29.9636848933755,29.9636848933755,13.2186218902145
"A2414",12,12,1778.28080578405,1778.28080578405,15.693328447642,0,734.401630884904,734.401630884904,132.803204553162,132.803204553162,30.8331793236539,30.8331793236539,14.5961526111883
"A2414",13,13,1758.49612292047,1758.49612292047,17.1438389847953,0,826.467861774229,826.467861774229,138.321708011472,138.321708011472,31.6438025364642,31.6438025364642,15.9453746313492
"A2414",14,14,1737.22007051625,1737.22007051625,18.5588302212551,0,919.306873508657,919.306873508657,143.386968428237,143.386968428237,32.4146714544702,32.4146714544702,17.2616027787839
"A2414",15,15,1714.64156054197,1714.64156054197,19.9344838539096,0,1012.63257755455,1012.63257755455,148.102319498968,148.102319498968,33.1595370684081,33.1595370684081,18.5412922481548
"A2414",16,16,1690.93034912011,1690.93034912011,21.267987867013,0,1105.65623716091,1105.65623716091,152.468907211934,152.468907211934,33.8798895721208,33.8798895721208,19.781834897955
"A2414",17,17,1666.26676680339,1666.26676680339,22.5573584465122,0,1197.62290130979,1197.62290130979,156.48431544018,156.48431544018,34.5762064558255,34.5762064558255,20.9813933875302
"A2414",18,18,1640.83788977009,1640.83788977009,23.8012939240103,0,1287.8880028554,1287.8880028554,160.153142979302,160.153142979302,35.2491863578589,35.2491863578589,22.1387652418399
"A2414",19,19,1614.83031190216,1614.83031190216,24.9990541210535,0,1375.92317943464,1375.92317943464,163.486296323558,163.486296323558,35.8997507246553,35.8997507246553,23.2532705481874
"A2414",20,20,1588.42386067368,1588.42386067368,26.1503601074219,0,1461.31212691892,1461.31212691892,166.4995244224,166.4995244224,36.5289761160385,36.5289761160385,24.324658627546
"A2414",21,21,1561.78674905151,1561.78674905151,27.2553105490759,0,1544.15731883333,1544.15731883333,169.257501682001,169.257501682001,37.1430273455769,37.1430273455769,25.3530301256238
"A2414",22,22,1535.05702117275,1535.05702117275,28.3143116632093,0,1625.74696763508,1625.74696763508,171.936265843804,171.936265843804,37.7603221516778,37.7603221516778,26.3387721456556
"A2414",23,23,1508.30676862864,1508.30676862864,29.328018420771,0,1705.56513401985,1705.56513401985,174.500363475171,174.500363475171,38.3766913957773,38.3766913957773,27.2825047515863
"A2414",24,24,1481.61578992709,1481.61578992709,30.29728510643,0,1783.70398612768,1783.70398612768,176.976816364599,176.976816364599,38.9946109840635,38.9946109840635,28.1850334898544
"A2414",25,25,1455.05020929902,1455.05020929902,31.2231237058841,0,1860.62345057226,1860.62345057226,179.422907574455,179.422907574455,39.6199713408799,39.6199713408799,29.0473111389279
"A2414",26,26,1428.65414500584,1428.65414500584,32.1066688703352,0,1935.31830845761,1935.31830845761,181.750615311734,181.750615311734,40.2428374045593,40.2428374045593,29.8704055800592
"A2414",27,27,1402.4947596834,1402.4947596834,32.9491484284807,0,2007.63761261174,2007.63761261174,183.957635406387,183.957635406387,40.8622698470014,40.8622698470014,30.6554704795714
"A2414",28,28,1376.63368679746,1376.63368679746,33.7518585921105,0,2077.54920728803,2077.54920728803,186.050952849371,186.050952849371,41.4783006074895,41.4783006074895,31.4037228899234
"A2415",1,1,1852,1852,0.618781369306557,0,0,0,0,0,0,0,0.575506549160549
"A2415",2,2,1852,1852,1.38038456258154,0,0,0,0,0,0,0,1.28384659838106
"A2415",3,3,1852,1852,2.38359576773681,0,3.82944672430967,3.82944672430967,1.20870154403106,1.20870154403106,2.88239336292923,2.88239336292923,2.21689766843044
"A2415",4,4,1851.14992981503,1851.14992981503,3.55302949105088,0,20.3940093197528,20.3940093197528,8.30598012097875,8.30598012097875,7.55768606578075,7.55768606578075,3.30454717005078
"A2415",5,5,1850.29304038315,1850.29304038315,4.83816907749166,0,58.1734237158175,58.1734237158175,22.9518614207474,22.9518614207474,12.5661691315175,12.5661691315175,4.49981115562345
"A2415",6,6,1849.19532783343,1849.19532783343,6.20209577021896,0,121.108317898331,121.108317898331,43.1219393368662,43.1219393368662,17.2294712700952,17.2294712700952,5.76835324149476
"A2415",7,7,1846.61575043621,1846.61575043621,7.61670142425916,0,203.198069281045,203.198069281045,64.2352899666451,64.2352899666451,21.0432482450843,21.0432482450843,7.08403382128192
"A2415",8,8,1840.43821553172,1840.43821553172,9.06011320599459,0,291.855299170678,291.855299170678,82.0037927050898,82.0037927050898,23.816094787367,23.816094787367,8.42651670129094
"A2415",9,9,1829.41501750053,1829.41501750053,10.5151091121441,0,378.783057392717,378.783057392717,95.2574400542574,95.2574400542574,25.7458678033091,25.7458678033091,9.77979299107107
"A2415",10,10,1813.75116128058,1813.75116128058,11.9680551814303,0,463.080063759254,463.080063759254,105.141184774409,105.141184774409,27.1651297260911,27.1651297260911,11.1311897268302
"A2415",11,11,1794.18764341537,1794.18764341537,13.4081491766377,0,546.528416280034,546.528416280034,113.018376174186,113.018376174186,28.3174930583417,28.3174930583417,12.4706669606724
"A2415",12,12,1771.37782347627,1771.37782347627,14.8268591583743,0,630.488521885416,630.488521885416,119.736498410143,119.736498410143,29.3340398004887,29.3340398004887,13.7902970471204
"A2415",13,13,1745.80480970094,1745.80480970094,16.2174936192356,0,715.437375199346,715.437375199346,125.725361797851,125.725361797851,30.2780433219166,30.2780433219166,15.0838655831806
"A2415",14,14,1717.85118227904,1717.85118227904,17.5748646167665,0,801.268874749176,801.268874749176,131.190288542912,131.190288542912,31.1797247078961,31.1797247078961,16.3465583805467
"A2415",15,15,1687.85809421611,1687.85809421611,18.8950190709526,0,887.581083903017,887.581083903017,136.229503969639,136.229503969639,32.0539698506825,32.0539698506825,17.574711691264
"A2415",16,16,1656.15456253679,1656.15456253679,20.1750214844806,0,973.845956088898,973.845956088898,140.891527461985,140.891527461985,32.9083575969085,32.9083575969085,18.7656102071069
