"Age","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","SPHA","BA","HT","GCL","Vol","dens","CTREES","CSHRUB","CSTAND","CFAS","CSTEM","C_branch_live","C_branch_dead","CROOTL","CROOTD","C_needle_litter","C_branch_litter","C_stem_litter","Plot"
14,10.6118544415212,5.46693834936736,1.42158627404759,24.6158640845959,85.9203505939693,303.806840584631,88.0148424444275,50.9629384414715,0,0,0,12.9817456498099,36.1661760782709,31.8190286355013,1756.02967525604,158.318631874755,18.5588302212551,12.019021594376,1015.03928901176,0.405222239670334,325.894082788807,1.8718,327.765882788807,8.75018953246809,167.812934610066,12.3079320422979,42.9601752969846,50.4982940471187,18.0830880391355,25.4814692207358,0,0,"A2406"
15,10.3077994969725,5.30592722076061,1.36673458734184,24.6158640845959,93.1965363253186,346.771329063608,99.4308386220379,50.6265072736553,0,0,0,13.0289924672952,36.8323829922848,36.1904508357074,1737.9422464957,163.341670863576,19.9344838539096,12.4333867532184,1116.82988995863,0.409318664367508,358.836681484789,2.0535,360.890181484789,8.49023065253749,191.480889949658,12.3079320422979,46.5982681626593,56.2299155446665,18.4161914961424,25.3132536368276,0,0,"A2406"
16,9.990148113232,5.15389974848626,1.32648180519015,24.6158640845959,99.6235824301349,390.488987145819,110.943478463985,50.0361385793894,0,0,0,13.0191198369063,37.2230325372395,40.666055328697,1718.94738893762,167.955676398503,21.267987867013,12.824251312618,1217.9613835525,0.413273220844477,391.543394036838,2.2416,393.784994036838,8.23526483345421,215.577521237258,12.3079320422979,49.8117912150675,61.9812991504456,18.6115162686198,25.0180692896947,0,0,"A2406"
17,9.65898121622073,4.995074056616,1.28847493712156,24.6158640845959,105.191435114826,434.466193160289,122.438508482055,49.2619993725087,0,0,0,12.8789549331282,37.3957353732344,45.1939227934492,1699.17862484425,172.160842178581,22.5573584465122,13.1935323166493,1317.60021265945,0.417080840466936,423.692571762022,2.4361,426.128671762022,7.97126510497915,239.830057976869,12.3079320422979,52.5957175574131,67.6587317075917,18.6978676866172,24.6309996862544,0,0,"A2406"
18,9.31527617191748,4.82949060811036,1.248768514154,24.6158640845959,109.908862099062,478.27471238345,133.818356822681,48.3347366611594,0,0,0,12.6668700039352,37.2683853788448,49.7275025623777,1678.77420910696,175.967298411063,23.8012939240103,13.5429094364118,1415.05916338947,0.420734269383447,455.004412645144,2.637,457.641412645144,7.69676764709092,264.001107472914,12.3079320422979,54.9544310495312,73.2426134133083,18.6341926894224,24.1673683305797,0,0,"A2406"
19,8.96121597392575,4.65763808595874,1.20737265202759,24.6158640845959,113.799480930985,521.554073237943,145.002113810283,47.2748573565517,0,0,0,12.3763821855225,36.8891299877482,54.226563678781,1657.87150028437,179.392713692948,24.9990541210535,13.8738627800974,1509.79377808708,0.42422421512942,485.282345992161,2.8443,488.126645992161,7.41311335595604,287.890318458362,12.3079320422979,56.8997404654923,78.6892479979029,18.4445649938741,23.6374286782758,0,0,"A2406"
20,8.59959803692142,4.48060798696287,1.16440952148969,24.6158640845959,116.898133054978,564.008992624081,155.924528238002,46.0998441673634,0,0,0,12.0326579209033,36.271355672403,58.6573928942042,1636.60242061373,182.459863004191,26.1503601074219,14.1877045378407,1601.3908232408,0.427539493231083,514.376692100952,3.058,517.434692100952,7.12230777268699,311.333192759143,12.3079320422979,58.4490665274891,83.9785930794524,18.1356778362015,23.0499220836817,0,0,"A2406"
21,8.28120088155725,4.29979901846071,1.12015199674072,24.6158640845959,119.312644373004,605.634489687426,166.59356091913,44.8256894697407,0,0,0,11.7416175146098,35.4592376041084,63.0166627166384,1615.0901474677,185.248344789808,27.2553105490759,14.4856053611883,1690.04377688603,0.43066717380946,542.450459133006,3.2781,545.728559133006,6.85057594837934,334.325576202032,12.3079320422979,59.6563221865019,89.1675892168698,17.7296188020542,22.4128447348703,0,0,"A2406"
22,8.12049408277966,4.14060044077862,1.07494975461518,24.6158640845959,121.305425574623,647.044882363979,177.173665982667,43.4915934499432,0,0,0,11.7071106921094,34.6328603218868,67.366452477796,1593.43394147863,187.955822408996,28.3143116632093,14.7686356392859,1777.22022070885,0.433592728184344,570.336949612887,3.5046,573.841549612887,6.66802213908673,357.205667420888,12.3079320422979,60.6527127873117,94.4403883373884,17.3164301609434,21.7457967249716,0,0,"A2406"
23,7.91215100815378,4.06024704138983,1.03515011019466,24.6158640845959,122.848283972919,687.918760628418,187.5882088968,42.2047953516591,0,0,0,11.4237758302992,34.1844389926698,71.6711400134703,1571.68139440506,190.543949477756,29.328018420771,15.0378275797484,1862.3750131841,0.436300175478273,597.731407965285,3.7375,601.468907965285,6.50377407986913,379.794950320944,12.3079320422979,61.4241419864595,99.5059923635496,17.0922194963349,21.1023976758295,0,0,"A2406"
24,7.70249950491788,3.95607550407689,1.01506176034746,24.6158640845959,123.969109677801,728.139685424227,197.812317052195,40.9956522434685,0,0,0,11.2290610288597,33.5441944619303,75.9167469231954,1549.88744580595,193.019236431116,30.29728510643,15.2941055522973,1945.39142749756,0.438758252696388,624.448133832807,3.9768,628.424933832807,6.33681838467111,402.028216173711,12.3079320422979,61.9845548389006,104.520689040527,16.7720972309652,20.4978261217343,0,0,"A2406"
25,7.49005229377953,3.85124975245894,0.989018876019222,24.6158640845959,124.695501633648,767.610268962281,207.825313873477,39.8483461844522,0,0,0,10.9601299785917,32.9448048850161,80.0914776095173,1528.10290138779,195.388573259941,31.2231237058841,15.5383126870619,2026.1881066131,0.441213062072172,650.461014066918,4.2225,654.683514066918,6.16516046112885,423.850873285899,12.3079320422979,62.3477508168241,109.392721926034,16.472402442508,19.9241730922261,0,0,"A2406"
26,7.28037419784912,3.74502614688976,0.962812438114734,24.6158640845959,125.061328386975,806.275291602198,217.616649713646,38.7414878501314,0,0,0,10.7143187826503,32.2537013126953,84.1881678806728,1506.37424373879,197.659199029325,32.1066688703352,15.7712203636081,2104.71621270942,0.443754211988913,675.72751119821,4.4746,680.20211119821,5.99410639142681,445.231729741436,12.3079320422979,62.5306641934876,114.165484248148,16.1268506563476,19.3707439250657,0,0,"A2406"
27,7.07695368282734,3.64018709892456,0.936256536722441,24.6158640845959,125.103461947925,844.110647305249,227.183137529707,37.6663892111062,0,0,0,10.4544501086337,31.5532548040691,88.2031205536726,1484.74353585756,199.839793876649,32.9491484284807,15.9935364167395,2180.9689268783,0.446382179195597,700.271861431717,4.7331,705.004961431717,5.82669865923717,466.156883929461,12.3079320422979,62.5517309739624,118.81879381917,15.7766274020346,18.8331946055531,0,0,"A2406"
28,6.94221048813685,3.53847684141367,0.91004677473114,24.6158640845959,124.94108688931,881.425448636951,236.605283518463,36.619910604613,0,0,0,10.3368147930557,30.8272374689037,92.1682022587434,1463.24816520588,201.99613891717,33.7518585921105,16.2059126884091,2255.60209101627,0.449097440441211,724.465291179459,4.998,729.463291179459,5.69536705214083,486.796825447847,12.3079320422979,62.4705434446552,123.471049155759,15.4136187344518,18.3099553023065,0,0,"A2406"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.2,0.2,0,0,0,0.0921,0.0921,0,0,0,0,0,0,0,0,0,"A2408"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.680093235507912,0.680093235507912,0,0.343221217469851,0,0.1906,0.1906,0,0,0,0,0,0,0,0,0,"A2408"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.149932,3.85251044903272,2.63184503317447,2.63184503317447,0,0.349620240794961,0,0.2955,0.2955,0,0,0,0,0,0,0,0,0,"A2408"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.30014696251,20.0699037757798,3.89912466798842,3.89912466798842,49.0397175253335,0.355714408728464,0,0.4068,0.4068,0,0,0,0,0,0,0,0,0,"A2408"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.40246014499,48.2550238738763,5.28046137598217,5.28046137598217,126.025863935823,0.36153631035167,0,0.5245,0.5245,0,0,0,0,0,0,0,0,0,"A2408"
6,21.5044293697436,0,0,16.9663235448469,0,26.2195273349901,8.63717017596738,0,0,0,0,20.4992451999737,0,3.29468896094863,1847.82950529964,79.4852607712001,6.73776624042892,6.73776624042892,233.479950073947,0.367114590281059,48.5606922932351,0.6486,49.2092922932351,10.7522146848718,14.7571081479693,8.48316177242343,0,14.5682076879705,0,0,0,0,"A2408"
7,19.5770574650196,10.7522146848718,0,23.2898682575001,11.3190188081604,56.5273855798546,18.227254529103,10.7522146848718,0,0,0,10.9542489748315,30.7488677999605,6.75959638735384,1844.1320946025,103.640271704852,8.24242508309927,8.24242508309927,345.321345079536,0.372474095272252,99.4538635857636,0.7791,100.232963585764,15.1646360749457,31.6434909836042,11.6449341287501,5.65950940408019,14.5907517519673,15.3744338999803,5.37610734243591,0,0,"A2408"
8,16.3395442948692,9.78852873250978,2.68805367121795,23.2898682575001,26.6212943889347,87.3097141329255,27.6243753675917,26.2494805817323,0,0,0,14.0115672739683,31.1908300062283,10.0515950011436,1837.68331141721,119.289730486283,9.77240191713156,8.93589981076697,448.722943442179,0.377636020823995,137.582425854311,0.916,138.498425854311,14.4080633492985,48.6806545670346,11.6449341287501,13.3106471944673,20.81797132078,15.5954150031142,13.1247402908662,0,0,"A2408"
9,14.1800461679365,8.16977214743459,2.44713218312745,23.2898682575001,39.7706391211553,119.152747310169,37.0466648543983,38.6983850472588,0,0,0,11.5218998168425,35.9889493139421,13.3231231555235,1828.96772971705,130.037719008706,11.3104933617962,9.5517898750658,547.406936844599,0.382618057782124,171.794613687644,1.0593,172.853913687644,12.3984752492493,66.2379352328464,11.6449341287501,19.8853195605777,24.2842823356204,17.9944746569711,19.3491925236294,0,0,"A2408"
10,13.003114774148,7.09002308396827,2.04244303685865,23.2898682575001,51.6030525052367,153.200618296435,46.8558746330785,45.8854439138795,0,0,0,12.7349354738124,34.5575453959559,16.7519796833893,1818.52046880316,138.463125011625,12.8431789701278,10.1242447875037,646.043491271701,0.387434538943545,203.507449527131,1.209,204.716449527131,11.0677904474874,84.9762989899123,11.6449341287501,25.8015262526183,29.7954050534455,17.278772697978,22.9427219569397,0,0,"A2408"
11,12.2594375672788,6.50155738707399,1.77250577099207,23.2898682575001,62.4470325633412,189.813545566911,57.1687823126665,49.6951098139123,0,0,0,12.4649444906366,35.6900250007774,20.4136255771765,1806.65014703634,145.66622356936,14.3598160538333,10.657883229502,746.345407174205,0.392096585660212,235.758217154133,1.3651,237.123317154133,10.2667503626724,105.113585572044,11.6449341287501,31.2235162816706,34.8168634016515,17.8450125003887,24.8475549069562,0,0,"A2408"
12,11.6975084258852,6.1297187836394,1.6253893467685,23.2898682575001,72.3730202168662,228.806465916759,67.9467274703147,51.587089676213,0,0,0,12.9807296951079,35.828628736328,24.3153570891991,1793.54018016548,152.070090375831,15.8520502473195,11.1566369258625,848.330983160371,0.396612254443093,268.290251807291,1.5276,269.817851807291,9.72630827814657,126.560911502979,11.6449341287501,36.1865101084331,40.4637285827113,17.914314368164,25.7935448381065,0,0,"A2408"
13,11.2767161288148,5.84875421294262,1.53242969590985,23.2898682575001,81.4428072566631,269.943346782367,79.1402474124488,52.3576447927712,0,0,0,13.1074170483572,36.6688363360992,28.4495118681173,1779.32824806143,157.926437129066,17.3133696027037,11.6238710503771,951.845356852736,0.400986683566156,301.528789895996,1.6965,303.225289895996,9.32895001883365,149.196429325242,11.6449341287501,40.7214036283316,46.123832230403,18.3344181680496,26.1788223963856,0,0,"A2408"
14,10.9545281208294,5.63835806440741,1.46218855323566,23.2898682575001,89.7086345585277,312.950328738874,90.6913876222713,52.4453197462976,0,0,0,13.399107415415,37.2621670138635,32.7974450683271,1764.12248370799,163.383338373714,18.7387587715001,12.0625001549336,1056.60014444896,0.405222239670334,335.299666579775,1.8718,337.171466579775,9.02753736923621,172.873886903601,11.6449341287501,44.8543172792639,52.0452475188431,18.6310835069317,26.2226598731488,0,0,"A2408"
15,10.6189276702213,5.47726406041468,1.40958951610185,23.2898682575001,97.1105062651767,357.215228967683,102.452913238052,52.1246560100972,0,0,0,13.4111218810828,37.9845012897769,37.3011776717027,1748.0138728083,168.418987856811,20.1244256242544,12.475070835497,1161.4716547277,0.409318664367508,369.197877413904,2.0535,371.251377413904,8.75289062336893,197.258203319693,11.6449341287501,48.5552531325883,57.9320175595672,18.9922506448885,26.0623280050486,0,0,"A2408"
16,10.2707769940988,5.30946383511067,1.36931601510367,23.2898682575001,103.616075982299,402.164567743784,114.289904768791,51.5330184097963,0,0,0,13.3783860226397,38.3492434407171,41.9028757362448,1731.10755230155,173.022732932534,21.4675818861811,12.863795756831,1265.45237935699,0.413273220844477,402.736748603043,2.2416,404.978348603043,8.47477842215657,222.033721740014,11.6449341287501,51.8080379911493,63.8341453957155,19.1746217203585,25.7665092048982,0,0,"A2408"
17,9.91027867853646,5.1353884970494,1.32736595877767,23.2898682575001,109.218411615601,447.289550386713,126.084947634286,50.7307883387841,0,0,0,13.2053495356056,38.4752158855037,46.5489176127842,1713.51784132179,177.197332111097,22.7662650387854,13.2306080321802,1367.69171744804,0.417080840466936,435.608041200571,2.4361,438.044141200571,8.18651656718177,246.919233999748,11.6449341287501,54.6092058078006,69.6451485849459,19.2376079427519,25.365394169392,0,0,"A2408"
18,9.53919483544675,4.95513933926823,1.28384712426235,23.2898682575001,113.930992932669,492.154582601721,137.739239344155,49.751542329994,0,0,0,12.9644530414816,38.2761279284503,51.1918319588767,1695.36266854161,180.956404479096,24.0191923771747,13.5772065284556,1467.50104772623,0.420734269383447,467.538409846913,2.637,470.175409846913,7.88909064948867,271.673207280299,11.6449341287501,56.9654964663347,75.3518461928181,19.1380639642251,24.875771164997,0,0,"A2408"
19,9.16009885187936,4.76959741772338,1.23878483481706,23.2898682575001,117.782894483167,536.397660277655,149.172029000517,48.6225663074619,0,0,0,12.6442087774072,37.8192209678785,55.7910752589576,1676.75872600204,184.321306322367,25.2256405356595,13.9050933856045,1564.34515156496,0.42422421512942,498.344002217482,2.8443,501.188302217482,7.5842405522099,296.094367768306,11.6449341287501,58.8914472415836,80.9081188889623,18.9096104839392,24.311283153731,0,0,"A2408"
20,8.77596107252195,4.58004942593968,1.19239935443084,23.2898682575001,120.814607013994,579.726120626939,160.319180079654,47.3671416385573,0,0,0,12.2736518966473,37.1195392306925,60.3130720204824,1657.8176968206,187.31831606225,26.3853454589844,14.2156050651445,1657.82687279866,0.427539493231083,527.885795308679,3.058,530.943795308679,7.27420492644624,320.019596323711,11.6449341287501,60.4073035069971,86.2964159881506,18.5597696153462,23.6835708192787,0,0,"A2408"
21,8.44128419565132,4.38798053626097,1.14501235648492,23.2898682575001,123.144467214557,622.158231767594,171.194956044563,46.0061200361671,0,0,0,11.9652319637523,36.2278566757034,64.7568152703502,1638.64359204584,190.033848813848,27.4984189722747,14.5099380046451,1748.19773314652,0.43066717380946,556.358912159292,3.2781,559.637012159292,6.98713854419861,343.457523518972,11.6449341287501,61.5722336072783,91.5800940041575,18.1139283378517,23.0030600180836,0,0,"A2408"
22,8.27167685071011,4.22064209782566,1.09699513406524,23.2898682575001,125.046471334991,664.340737720995,181.972331384038,44.5844722539828,0,0,0,11.9230507818962,35.3372191499661,69.1877085953478,1619.3190679715,192.671910810629,28.565278953443,14.7891873956152,1836.99961651129,0.433592728184344,584.635586780659,3.5046,588.140186780659,6.7946570413005,366.764223158171,11.6449341287501,62.5232356674955,96.9476910829673,17.668609574983,22.2922361269914,0,0,"A2408"
23,8.05434806168139,4.13583842535505,1.05516052445641,23.2898682575001,126.493090807562,705.950241042951,192.57430938032,43.2159316892778,0,0,0,11.6267534683767,34.846441364828,73.5698694746462,1599.88146303958,195.193764869614,29.5865907404154,15.0544021989019,1923.68697701709,0.436300175478273,612.405926248477,3.7375,616.143426248477,6.62267350574643,389.760055258799,11.6449341287501,63.2465454037808,102.100531424348,17.423220682414,21.6079658446389,0,0,"A2408"
24,7.83667676286025,4.0271740308407,1.03395960633876,23.2898682575001,127.51389627998,746.872689148549,202.976743872795,41.9330874243869,0,0,0,11.4230520038463,34.1664220576825,77.889527198133,1580.37497527499,197.60609619411,30.563217878855,15.3065257537345,2008.15134286403,0.438758252696388,639.481548321456,3.9768,643.458348321456,6.44890520001986,412.381108173341,11.6449341287501,63.7569481399901,107.19989793832,17.0832110288413,20.9665437121934,0,0,"A2408"
25,7.61706564471469,3.91833838143013,1.00679350771017,23.2898682575001,128.13797048938,787.013320292972,213.159720054686,40.7197333746379,0,0,0,11.1445038197026,33.534460593457,82.1351275816537,1560.84070100321,199.915944162827,31.4961806783678,15.5464200157162,2090.3196161287,0.441213062072172,665.838450998922,4.2225,670.060950998922,6.27109876692749,434.574223937313,11.6449341287501,64.0689852446898,112.152111937194,16.7672302967285,20.3598666873189,0,0,"A2408"
26,7.40110471886778,3.80853282235734,0.979584595357531,23.2898682575001,128.400593874331,826.320097881222,223.113570689809,39.553583199726,0,0,0,10.8909232712614,32.8132968144133,86.2998139659314,1541.3164821836,202.130673807169,32.3866213266128,15.7748748646782,2170.15111731521,0.443754211988913,691.435485045389,4.4746,695.910085045389,6.09461106829133,456.309955923577,11.6449341287501,64.2002969371657,117.002246980535,16.4066484072067,19.776791599863,0,0,"A2408"
27,7.19106878714206,3.70055235943389,0.952133205589336,23.2898682575001,128.33830297273,864.766229621636,232.834490290935,38.4253510771565,0,0,0,10.6213946306199,32.0867673778105,90.379580008285,1521.8368190629,204.257949467403,33.2357745322054,15.9926161452905,2247.63477882772,0.446382179195597,716.292869294419,4.7331,721.025969294419,5.92187717608264,477.57290481496,11.6449341287501,64.1691514863648,121.727942460777,16.0433836889053,19.2126755385783,0,0,"A2408"
28,6.98784676801855,3.59553439357103,0.925138089858472,23.2898682575001,127.986494348356,902.34029201676,242.322100800513,37.3308193660292,0,0,0,10.3614805732145,31.3337402872789,94.3722108697958,1502.43284081297,206.305710621179,34.0449428436022,16.2003126450413,2322.78648983746,0.449097440441211,740.422762885448,4.998,745.420762885448,5.75425962572403,498.356251443278,11.6449341287501,63.9932471741781,126.341790686864,15.6668701436395,18.6654096830146,0,0,"A2408"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.2,0.2,0,0,0,0.0921,0.0921,0,0,0,0,0,0,0,0,0,"A2409"
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1852,0,0.695152928102946,0.695152928102946,0,0.343221217469851,0,0.1906,0.1906,0,0,0,0,0,0,0,0,0,"A2409"
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.149932,2.71038115928747,2.69121007980546,2.69121007980546,0,0.349620240794961,0,0.2955,0.2955,0,0,0,0,0,0,0,0,0,"A2409"
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850.30019336271,13.9034720757449,3.98134998909095,3.98134998909095,34.0002899884611,0.355714408728464,0,0.4068,0.4068,0,0,0,0,0,0,0,0,0,"A2409"
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849.41633332666,33.8911290467925,5.38503422536212,5.38503422536212,89.197231022144,0.36153631035167,0,0.5245,0.5245,0,0,0,0,0,0,0,0,0,"A2409"
6,16.5491439213538,0,0,13.0567579977255,0,20.1777375235599,6.64689910425709,0,0,0,0,15.7755852648105,0,2.53549075185177,1847.9359668271,57.8978110182886,6.86393972073893,6.86393972073893,171.890573210492,0.367114590281059,37.3708072817793,0.6486,38.0194072817793,8.2745719606769,11.3566141377058,6.52837899886277,0,11.2112421845338,0,0,0,0,"A2409"
7,16.6945820144254,8.2745719606769,0,24.6680331676546,3.3718672147245,45.9170216656276,14.7913844096013,8.2745719606769,0,0,0,10.1198300430981,23.6633778972157,5.47810174249529,1844.08825286748,79.1385306650152,8.38936191093348,8.33723574877568,266.873116075653,0.372474095272252,80.6266710380982,0.7791,81.4057710380982,12.4845769875512,25.6975617040615,12.3340165838273,1.68593360736225,12.4556072263497,11.8316889486079,4.13728598033845,0,0,"A2409"
8,14.6779771440315,8.34729100721271,2.06864299016922,24.6680331676546,17.6252780174146,73.5049759265213,23.2133379154694,21.0151305741878,0,0,0,12.406376912499,26.5381664553107,8.4284798150176,1836.28066225583,94.3788090137387,9.9392467489123,9.00545503743484,359.544421341392,0.377636020823995,116.246844962744,0.916,117.162844962744,12.5469555707067,40.9667278707695,12.3340165838273,8.81263900870732,17.8098574139842,13.2690832276553,10.5075652870939,0,0,"A2409"
9,12.5647391103291,7.33898857201573,2.08682275180318,24.6680331676546,29.7596466970873,101.737789812785,31.5673707735456,32.079570475997,0,0,0,10.2239099229748,31.3478852672977,11.3290968822474,1824.53776143219,104.828190621043,11.4964098446323,9.62599466218627,447.040069252057,0.382618057782124,147.351926716869,1.0593,148.411226716869,10.995275217074,56.5334433475161,12.3340165838273,14.8798233485436,20.8956403482602,15.6739426336488,16.0397852379985,0,0,"A2409"
10,11.2067843720201,6.28236955516453,1.83474714300393,24.6680331676546,40.332190472591,131.116562928854,40.0314109671899,38.9255231218828,0,0,0,10.8475280982507,30.3828498127651,14.2877429021514,1809.65303807744,112.573460434205,13.0473680700103,10.2044927474101,532.150264677596,0.387434538943545,174.957871270764,1.209,176.166871270764,9.66195053509429,72.7021529155026,12.3340165838273,20.1660952362955,25.4394695327203,15.1914249063825,19.4627615609414,0,0,"A2409"
11,10.3898302962566,5.60339218601006,1.57059238879113,24.6680331676546,49.801900918158,162.167284645432,48.7775902628803,42.5482563164304,0,0,0,10.547643727408,30.8550600575032,17.3931145877506,1792.29590757782,118.900640135648,14.5815240428185,10.745499748298,617.21439667995,0.392096585660212,202.161349277138,1.3651,203.526449277138,8.78190743552891,89.7801996165914,12.3340165838273,24.900950459079,29.6626169951441,15.4275300287516,21.2741281582152,0,0,"A2409"
12,9.85522872386244,5.19491514812832,1.40084804650252,24.6680331676546,58.3912910089745,195.026908046379,57.8602446457485,44.195514034475,0,0,0,10.9172860200943,30.6318944187135,20.6811326932519,1772.8942518684,124.417935122883,16.0905708919866,11.2528962610026,703.15839854405,0.396612254443093,229.411647976892,1.5276,230.939247976892,8.22549595924664,107.854020369815,12.3340165838273,29.1956455044872,34.3887653329214,15.3159472093567,22.0977570172375,0,0,"A2409"
13,9.46683941494259,4.92761436193122,1.29872878703208,24.6680331676546,66.1955231548977,229.566373950823,67.2585799657044,44.7385138749262,0,0,0,10.9961028373093,31.0792383511239,24.1522635866377,1751.73698736022,129.401485364218,17.5680431311394,11.7300317102943,790.071433891765,0.400986683566156,257.173905726492,1.6965,258.870405726492,7.84659128195294,126.859318768731,12.3340165838273,33.0977615774488,39.1273414015068,15.5396191755619,22.3692569374631,0,0,"A2409"
14,9.20022833946275,4.73341970747129,1.23190359048281,24.6680331676546,73.3129207319247,265.685453935824,76.9597154133966,44.6657724598252,0,0,0,11.2591661786413,31.4121886645034,27.8038415370884,1729.05053335368,134.041031017189,19.0089691251267,12.1798043696137,878.04892916977,0.405222239670334,285.466321863138,1.8718,287.338121863138,7.58277581870843,146.744647736456,12.3340165838273,36.6564603659624,44.1094407960189,15.7060943322517,22.3328862299126,0,0,"A2409"
15,8.95979499187318,4.60011416973138,1.18335492686782,24.6680331676546,79.7454532517392,303.027432442146,86.881767298203,44.2631893496264,0,0,0,11.3358322104402,31.9665998269236,31.6032014182617,1705.01195961314,138.373450000107,20.4095968891419,12.6047559256026,966.518792707505,0.409318664367508,314.117386526734,2.0535,316.170886526734,7.37163204423619,167.315316930204,12.3340165838273,39.8727266258696,49.1087997543216,15.9832999134618,22.1315946748132,0,0,"A2409"
16,8.71310941144263,4.47989749593659,1.15002854243284,24.6680331676546,85.4717236690274,341.151566992073,96.921404589246,43.6800532410594,0,0,0,11.3664411771391,32.3477162325837,35.5061677565345,1679.80052547794,142.392578365791,21.7671744367322,13.0070902848786,1054.71086058446,0.413273220844477,342.728071137565,2.2416,344.969671137565,7.17151772490603,188.328867374304,12.3340165838273,42.7358618345137,54.1439228831925,16.1738581162918,21.8400266205297,0,0,"A2409"
17,8.45588346870091,4.35655470572131,1.11997437398415,24.6680331676546,90.4830481707982,379.64536857911,106.983148953066,42.9778296184902,0,0,0,11.2877903373753,32.5765655573488,39.4694671017276,1653.60934064435,146.095660053866,23.0797717072747,13.3887102695532,1141.9259809981,0.417080840466936,371.011832016988,2.4361,373.447932016988,6.96620627420319,209.557417840419,12.3340165838273,45.2415240853991,59.1354696452206,16.2882827786744,21.4889148092451,0,0,"A2409"
18,8.18651226796999,4.22794173435045,1.08913867643033,24.6680331676546,94.78325893812,418.139555714798,116.982528511374,42.1782637242611,0,0,0,11.1446959101919,32.5684369735904,43.4530865235738,1626.63850079147,149.485820992689,24.346134827305,13.7512633911519,1227.56236300724,0.420734269383447,398.710726071157,2.637,401.347726071157,6.75179633937539,230.796321119186,12.3340165838273,47.39162946906,64.0636122107829,16.2842184867952,21.0891318621306,0,0,"A2409"
19,7.90548117220861,4.09325613398499,1.05698543358761,24.6680331676546,98.3871174867129,456.31429929315,126.847208738045,41.2918729580656,0,0,0,10.9307255521952,32.3498936126112,47.4215024398685,1599.08755433845,152.571832465297,25.5655659340855,14.096181887567,1311.12343120864,0.42422421512942,425.633187994042,2.8443,428.477487994042,6.52786136989061,251.867900866509,12.3340165838273,49.1935587433564,68.8889671451202,16.1749468063056,20.6459364790328,0,0,"A2409"
20,7.61445612624235,3.95274058610431,1.02331403349625,24.6680331676546,101.318335019313,493.900192270302,136.516964461721,40.3259755646906,0,0,0,10.6657921261548,31.9240372623461,51.3441732421903,1571.14879943058,155.366962509737,26.7378234863281,14.4247173603677,1392.2154880527,0.427539493231083,451.627006930107,3.058,454.685006930107,6.29525537292145,272.622182756246,12.3340165838273,50.6591675096563,73.5913782939381,15.9620186311731,20.1629877823453,0,0,"A2409"
21,7.35399845544274,3.80722806312118,0.988185146526076,24.6680331676546,103.659605962065,530.860798823753,145.990338884927,39.2871009960389,0,0,0,10.4349510298517,31.3222260751584,55.2149079633189,1543.00203690954,157.92989163253,27.8630391828282,14.7379704201012,1470.93327332014,0.43066717380946,476.793687283928,3.2781,480.071787283928,6.074705832545,293.037853393536,12.3340165838273,51.8298029810324,78.2126449573891,15.6611130375792,19.6435504980194,0,0,"A2409"
22,7.2241961792324,3.67699922772137,0.951807015780294,24.6680331676546,105.629440463292,567.697947278763,155.40200768844,38.2013143981068,0,0,0,10.4191892553389,30.6870950608536,59.0843195004514,1514.79474893744,160.421650245395,28.9416484732755,15.036941573742,1548.48220235262,0.433592728184344,501.821174617817,3.5046,505.325774617817,5.92650121136703,313.391133389607,12.3340165838273,52.8147202316462,82.9105984718893,15.3435475304268,19.1006571990534,0,0,"A2409"
23,7.05274966180674,3.6120980896162,0.919249806930343,24.6680331676546,107.20294568514,604.129358296191,164.684623128275,37.1544337299004,0,0,0,10.1899118565881,30.3585895122181,62.9211426151837,1486.60451649676,162.809747388134,29.9743322824152,15.3226158342766,1624.38175914777,0.436300175478273,526.446567774752,3.7375,530.184067774752,5.79204877917664,333.525250455687,12.3340165838273,53.60147284257,87.4372674924313,15.179294756109,18.5772168649502,0,0,"A2409"
24,6.87913204015314,3.52637483090337,0.90302452240405,24.6680331676546,108.403281292675,640.04808833659,173.815118824279,36.1699306745872,0,0,0,10.0339197710401,29.8569907507469,66.7126220309918,1458.51659825072,165.099348139284,30.9619680473756,15.5958615641778,1698.51839796911,0.438758252696388,550.508258121013,3.9768,554.485058121013,5.65426569673028,353.380355183791,12.3340165838273,54.2016406463377,91.9245192976598,14.9284953753735,18.0849653372936,0,0,"A2409"
